Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150120/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.39
Liftedindex,-1.73
LIFTcomputedusingvirtualtemperature,-2.22
SWEATindex,158.60
Kindex,29.50
Crosstotalsindex,23.10
Verticaltotalsindex,25.70
Totalstotalsindex,48.80
ConvectiveAvailablePotentialEnergy,191.31
CAPEusingvirtualtemperature,263.33
ConvectiveInhibition,-44.90
CINSusingvirtualtemperature,-22.63
EquilibrumLevel,366.58
EquilibrumLevelusingvirtualtemperature,365.45
LevelofFreeConvection,679.44
LFCTusingvirtualtemperature,785.42
BulkRichardsonNumber,9.02
BulkRichardsonNumberusingCAPV,12.42
Temp[K]oftheLiftedCondensationLevel,287.82
Pres[hPa]oftheLiftedCondensationLevel,895.49
Meanmixedlayerpotentialtemperature,297.06
Meanmixedlayermixingratio,11.87
1000hPato500hPathickness,5670.00
Precipitablewater[mm]forentiresounding,35.77
