PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1017.0,5,23.8,17.8,69,12.77,130,9,295.5,332.4,297.8
1000.0,149,22.0,17.2,74,12.50,125,21,295.1,331.2,297.4
991.0,227,21.3,16.9,76,12.39,125,22,295.2,331.0,297.4
968.0,429,19.6,16.2,81,12.11,130,20,295.5,330.5,297.6
925.0,820,16.2,14.8,91,11.57,110,22,295.9,329.4,297.9
881.0,1234,13.2,12.9,98,10.72,100,26,296.9,328.2,298.8
850.0,1536,11.0,10.3,95,9.33,110,25,297.7,325.1,299.3
826.0,1774,10.1,9.0,93,8.78,110,25,299.2,325.2,300.8
786.0,2188,8.6,6.7,88,7.89,101,23,301.8,325.5,303.2
773.0,2326,11.6,-12.4,17,1.92,98,22,306.5,312.8,306.8
714.0,2987,10.2,-35.8,2,0.25,84,18,312.0,312.9,312.0
700.0,3151,9.4,-32.6,3,0.36,80,17,312.9,314.2,312.9
699.0,3163,9.3,-31.5,4,0.39,80,17,312.9,314.3,313.0
683.0,3354,7.8,-14.2,19,1.87,91,15,313.3,319.6,313.6
678.0,3415,9.0,-35.0,3,0.29,95,15,315.3,316.4,315.3
646.0,3814,7.8,-35.2,3,0.30,118,11,318.3,319.4,318.4
636.0,3940,6.9,-33.9,4,0.34,125,10,318.7,320.0,318.7
562.0,4937,-0.6,-23.8,15,1.00,105,15,321.3,324.9,321.5
539.0,5274,-3.1,-20.4,25,1.42,115,16,322.2,327.2,322.4
527.0,5456,-4.5,-18.5,33,1.70,115,14,322.6,328.6,322.9
511.0,5699,-4.7,-25.7,18,0.93,115,12,325.2,328.6,325.4
500.0,5870,-5.7,-28.7,14,0.72,115,10,326.0,328.7,326.2
492.0,5994,-6.5,-30.5,13,0.62,120,9,326.5,328.8,326.6
473.0,6298,-8.6,-35.0,10,0.42,105,10,327.6,329.2,327.7
460.0,6513,-10.1,-38.1,8,0.31,130,6,328.4,329.6,328.4
438.0,6892,-12.7,-43.7,6,0.18,181,14,329.7,330.5,329.8
430.0,7031,-13.1,-43.0,6,0.20,200,17,331.0,331.8,331.1
400.0,7580,-14.5,-40.5,9,0.28,225,18,336.1,337.2,336.1
378.0,8003,-17.8,-41.1,11,0.28,205,18,337.1,338.3,337.2
364.0,8285,-20.1,-41.4,13,0.28,215,16,337.8,339.0,337.9
354.0,8493,-21.7,-41.7,15,0.28,238,18,338.3,339.5,338.4
347.0,8640,-21.5,-52.9,4,0.08,255,19,340.5,340.8,340.5
346.0,8662,-21.5,-54.5,3,0.07,255,19,340.8,341.1,340.8
313.0,9394,-26.3,-41.3,23,0.33,259,35,344.0,345.4,344.1
303.0,9628,-27.3,-46.3,15,0.20,260,40,345.8,346.7,345.9
300.0,9700,-27.9,-47.9,13,0.17,260,42,345.9,346.7,346.0
284.0,10087,-31.2,-49.3,15,0.15,265,47,346.7,347.4,346.7
260.0,10709,-36.5,-51.5,20,0.13,262,48,347.7,348.3,347.8
250.0,10980,-38.1,-60.1,8,0.05,260,48,349.3,349.5,349.3
219.0,11879,-44.3,-71.3,3,0.01,254,49,353.2,353.2,353.2
203.0,12381,-48.8,-75.0,3,0.01,250,49,353.8,353.8,353.8
200.0,12480,-49.7,-75.7,3,0.01,250,47,353.9,353.9,353.9
173.0,13413,-57.3,-71.3,15,0.01,229,28,356.3,356.4,356.3
164.0,13749,-59.9,-73.9,14,0.01,222,22,357.4,357.5,357.5
162.0,13825,-60.6,,,,220,20,357.6,,357.6
150.0,14300,-64.7,,,,235,18,358.4,,358.4
139.0,14753,-67.9,,,,255,16,360.8,,360.8
124.0,15432,-72.6,,,,240,15,364.1,,364.1
119.0,15677,-74.3,,,,259,12,365.3,,365.3
116.0,15824,-74.7,,,,270,10,367.2,,367.2
111.0,16078,-75.4,,,,205,2,370.5,,370.5
100.0,16680,-77.1,,,,70,6,378.5,,378.5
94.0,17036,-77.2,,,,115,13,385.0,,385.0
85.0,17616,-77.5,,,,90,19,395.7,,395.7
84.1,17678,-77.5,,,,92,19,396.9,,396.9
79.0,18040,-76.7,,,,105,22,405.8,,405.8
73.0,18497,-75.7,,,,85,24,417.2,,417.2
70.0,18740,-75.1,,,,105,21,423.4,,423.4
67.0,18999,-74.0,,,,110,25,431.1,,431.1
60.0,19652,-71.2,,,,65,23,451.3,,451.3
55.0,20166,-68.9,,,,90,24,467.7,,467.7
51.0,20613,-67.0,,,,85,28,482.4,,482.4
50.0,20730,-66.5,,,,80,28,486.4,,486.4
44.0,21520,-63.7,,,,90,14,511.3,,511.3
41.0,21957,-62.2,,,,75,19,525.5,,525.5
39.0,22266,-61.1,,,,110,26,535.8,,535.8
34.0,23114,-58.1,,,,95,37,565.1,,565.1
33.1,23279,-57.5,,,,,,571.0,,571.0
