Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140804/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.88
Liftedindex,3.59
LIFTcomputedusingvirtualtemperature,3.58
SWEATindex,65.02
Kindex,-2.50
Crosstotalsindex,16.30
Verticaltotalsindex,23.30
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,25.76
CAPEusingvirtualtemperature,36.52
ConvectiveInhibition,-36.21
CINSusingvirtualtemperature,-29.46
EquilibrumLevel,762.30
EquilibrumLevelusingvirtualtemperature,756.58
LevelofFreeConvection,882.39
LFCTusingvirtualtemperature,886.50
BulkRichardsonNumber,2.90
BulkRichardsonNumberusingCAPV,4.11
Temp[K]oftheLiftedCondensationLevel,282.42
Pres[hPa]oftheLiftedCondensationLevel,941.78
Meanmixedlayerpotentialtemperature,287.31
Meanmixedlayermixingratio,7.87
1000hPato500hPathickness,5505.00
Precipitablewater[mm]forentiresounding,18.92
