Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.47
Liftedindex,5.72
LIFTcomputedusingvirtualtemperature,5.88
SWEATindex,150.67
Kindex,27.00
Crosstotalsindex,19.10
Verticaltotalsindex,20.10
Totalstotalsindex,39.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.17
Pres[hPa]oftheLiftedCondensationLevel,955.37
Meanmixedlayerpotentialtemperature,290.96
Meanmixedlayermixingratio,10.67
1000hPato500hPathickness,5632.00
Precipitablewater[mm]forentiresounding,37.60
