Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130617/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.57
Liftedindex,14.82
LIFTcomputedusingvirtualtemperature,14.73
SWEATindex,81.99
Kindex,-39.10
Crosstotalsindex,2.30
Verticaltotalsindex,22.30
Totalstotalsindex,24.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.52
Pres[hPa]oftheLiftedCondensationLevel,822.18
Meanmixedlayerpotentialtemperature,287.15
Meanmixedlayermixingratio,4.16
1000hPato500hPathickness,5530.00
Precipitablewater[mm]forentiresounding,8.68
