Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160613/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.19
Liftedindex,5.10
LIFTcomputedusingvirtualtemperature,5.03
SWEATindex,92.58
Kindex,-25.60
Crosstotalsindex,16.20
Verticaltotalsindex,21.10
Totalstotalsindex,37.30
ConvectiveAvailablePotentialEnergy,17.31
CAPEusingvirtualtemperature,33.11
ConvectiveInhibition,-22.55
CINSusingvirtualtemperature,-18.81
EquilibrumLevel,768.83
EquilibrumLevelusingvirtualtemperature,761.48
LevelofFreeConvection,898.59
LFCTusingvirtualtemperature,903.86
BulkRichardsonNumber,1.08
BulkRichardsonNumberusingCAPV,2.07
Temp[K]oftheLiftedCondensationLevel,284.53
Pres[hPa]oftheLiftedCondensationLevel,952.20
Meanmixedlayerpotentialtemperature,288.55
Meanmixedlayermixingratio,8.97
1000hPato500hPathickness,5559.00
Precipitablewater[mm]forentiresounding,20.39
