Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130402/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.97
Liftedindex,-0.81
LIFTcomputedusingvirtualtemperature,-1.22
SWEATindex,131.39
Kindex,27.40
Crosstotalsindex,21.80
Verticaltotalsindex,26.70
Totalstotalsindex,48.50
ConvectiveAvailablePotentialEnergy,324.03
CAPEusingvirtualtemperature,376.96
ConvectiveInhibition,-75.33
CINSusingvirtualtemperature,-54.51
EquilibrumLevel,304.56
EquilibrumLevelusingvirtualtemperature,304.27
LevelofFreeConvection,733.05
LFCTusingvirtualtemperature,756.81
BulkRichardsonNumber,91.38
BulkRichardsonNumberusingCAPV,106.30
Temp[K]oftheLiftedCondensationLevel,286.42
Pres[hPa]oftheLiftedCondensationLevel,902.14
Meanmixedlayerpotentialtemperature,294.98
Meanmixedlayermixingratio,10.74
1000hPato500hPathickness,5637.00
Precipitablewater[mm]forentiresounding,27.14
