Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160509/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.68
Liftedindex,3.80
LIFTcomputedusingvirtualtemperature,3.77
SWEATindex,174.59
Kindex,11.80
Crosstotalsindex,15.80
Verticaltotalsindex,17.50
Totalstotalsindex,33.30
ConvectiveAvailablePotentialEnergy,16.33
CAPEusingvirtualtemperature,29.19
ConvectiveInhibition,-1.77
CINSusingvirtualtemperature,-0.98
EquilibrumLevel,834.76
EquilibrumLevelusingvirtualtemperature,825.84
LevelofFreeConvection,931.60
LFCTusingvirtualtemperature,938.26
BulkRichardsonNumber,2.71
BulkRichardsonNumberusingCAPV,4.84
Temp[K]oftheLiftedCondensationLevel,290.82
Pres[hPa]oftheLiftedCondensationLevel,948.80
Meanmixedlayerpotentialtemperature,295.23
Meanmixedlayermixingratio,13.59
1000hPato500hPathickness,5750.00
Precipitablewater[mm]forentiresounding,34.71
