Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100203/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.28
Liftedindex,3.24
LIFTcomputedusingvirtualtemperature,3.24
SWEATindex,130.01
Kindex,-10.30
Crosstotalsindex,13.70
Verticaltotalsindex,19.70
Totalstotalsindex,33.40
ConvectiveAvailablePotentialEnergy,5.66
CAPEusingvirtualtemperature,17.97
ConvectiveInhibition,-10.40
CINSusingvirtualtemperature,-0.03
EquilibrumLevel,784.50
EquilibrumLevelusingvirtualtemperature,756.44
LevelofFreeConvection,812.06
LFCTusingvirtualtemperature,880.47
BulkRichardsonNumber,0.93
BulkRichardsonNumberusingCAPV,2.95
Temp[K]oftheLiftedCondensationLevel,288.50
Pres[hPa]oftheLiftedCondensationLevel,887.39
Meanmixedlayerpotentialtemperature,298.53
Meanmixedlayermixingratio,12.54
1000hPato500hPathickness,5725.00
Precipitablewater[mm]forentiresounding,38.10
