Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151130/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-3.50
Liftedindex,-4.38
LIFTcomputedusingvirtualtemperature,-5.13
SWEATindex,265.39
Kindex,30.20
Crosstotalsindex,24.80
Verticaltotalsindex,26.50
Totalstotalsindex,51.30
ConvectiveAvailablePotentialEnergy,1590.82
CAPEusingvirtualtemperature,1756.97
ConvectiveInhibition,-67.63
CINSusingvirtualtemperature,-33.78
EquilibrumLevel,230.42
EquilibrumLevelusingvirtualtemperature,230.26
LevelofFreeConvection,731.89
LFCTusingvirtualtemperature,753.79
BulkRichardsonNumber,79.92
BulkRichardsonNumberusingCAPV,88.27
Temp[K]oftheLiftedCondensationLevel,291.98
Pres[hPa]oftheLiftedCondensationLevel,922.34
Meanmixedlayerpotentialtemperature,298.82
Meanmixedlayermixingratio,15.09
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,38.39
