Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120610/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.79
Liftedindex,2.80
LIFTcomputedusingvirtualtemperature,2.78
SWEATindex,108.81
Kindex,27.10
Crosstotalsindex,22.40
Verticaltotalsindex,26.70
Totalstotalsindex,49.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevel,981.13
EquilibrumLevelusingvirtualtemperature,981.21
LevelofFreeConvection,987.85
LFCTusingvirtualtemperature,987.85
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.71
Pres[hPa]oftheLiftedCondensationLevel,987.85
Meanmixedlayerpotentialtemperature,285.72
Meanmixedlayermixingratio,8.73
1000hPato500hPathickness,5515.00
Precipitablewater[mm]forentiresounding,27.47
