Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100711/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.52
Liftedindex,9.58
LIFTcomputedusingvirtualtemperature,9.80
SWEATindex,120.21
Kindex,15.40
Crosstotalsindex,18.00
Verticaltotalsindex,18.30
Totalstotalsindex,36.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.11
Pres[hPa]oftheLiftedCondensationLevel,940.65
Meanmixedlayerpotentialtemperature,288.12
Meanmixedlayermixingratio,8.25
1000hPato500hPathickness,5598.00
Precipitablewater[mm]forentiresounding,29.27
