Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.96
Liftedindex,3.11
LIFTcomputedusingvirtualtemperature,3.00
SWEATindex,69.59
Kindex,20.30
Crosstotalsindex,15.50
Verticaltotalsindex,28.50
Totalstotalsindex,44.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.87
Pres[hPa]oftheLiftedCondensationLevel,902.68
Meanmixedlayerpotentialtemperature,293.34
Meanmixedlayermixingratio,9.69
1000hPato500hPathickness,5651.00
Precipitablewater[mm]forentiresounding,22.93
