Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141111/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.83
Liftedindex,2.10
LIFTcomputedusingvirtualtemperature,1.73
SWEATindex,24.98
Kindex,14.50
Crosstotalsindex,5.30
Verticaltotalsindex,30.30
Totalstotalsindex,35.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.47
Pres[hPa]oftheLiftedCondensationLevel,902.01
Meanmixedlayerpotentialtemperature,295.04
Meanmixedlayermixingratio,10.78
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,26.45
