Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140912/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.24
Liftedindex,0.20
LIFTcomputedusingvirtualtemperature,-0.12
SWEATindex,42.02
Kindex,-15.30
Crosstotalsindex,14.90
Verticaltotalsindex,26.90
Totalstotalsindex,41.80
ConvectiveAvailablePotentialEnergy,9.36
CAPEusingvirtualtemperature,49.00
ConvectiveInhibition,-2.86
CINSusingvirtualtemperature,-0.80
EquilibrumLevel,465.82
EquilibrumLevelusingvirtualtemperature,459.05
LevelofFreeConvection,919.28
LFCTusingvirtualtemperature,928.17
BulkRichardsonNumber,1.19
BulkRichardsonNumberusingCAPV,6.22
Temp[K]oftheLiftedCondensationLevel,285.99
Pres[hPa]oftheLiftedCondensationLevel,934.38
Meanmixedlayerpotentialtemperature,291.59
Meanmixedlayermixingratio,10.07
1000hPato500hPathickness,5578.00
Precipitablewater[mm]forentiresounding,18.18
