Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140323/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.28
Liftedindex,-0.76
LIFTcomputedusingvirtualtemperature,-1.24
SWEATindex,127.99
Kindex,23.30
Crosstotalsindex,19.30
Verticaltotalsindex,24.30
Totalstotalsindex,43.60
ConvectiveAvailablePotentialEnergy,310.28
CAPEusingvirtualtemperature,395.51
ConvectiveInhibition,-70.98
CINSusingvirtualtemperature,-4.77
EquilibrumLevel,285.61
EquilibrumLevelusingvirtualtemperature,285.20
LevelofFreeConvection,709.91
LFCTusingvirtualtemperature,904.05
BulkRichardsonNumber,58.43
BulkRichardsonNumberusingCAPV,74.48
Temp[K]oftheLiftedCondensationLevel,288.54
Pres[hPa]oftheLiftedCondensationLevel,911.84
Meanmixedlayerpotentialtemperature,296.26
Meanmixedlayermixingratio,12.21
1000hPato500hPathickness,5673.00
Precipitablewater[mm]forentiresounding,32.23
