Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100718/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.37
Liftedindex,14.10
LIFTcomputedusingvirtualtemperature,13.96
SWEATindex,32.98
Kindex,-40.10
Crosstotalsindex,-3.70
Verticaltotalsindex,19.30
Totalstotalsindex,15.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.41
Pres[hPa]oftheLiftedCondensationLevel,880.55
Meanmixedlayerpotentialtemperature,287.70
Meanmixedlayermixingratio,5.94
1000hPato500hPathickness,5568.00
Precipitablewater[mm]forentiresounding,10.80
