Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160120/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.67
Liftedindex,6.74
LIFTcomputedusingvirtualtemperature,6.31
SWEATindex,41.01
Kindex,-21.70
Crosstotalsindex,-1.50
Verticaltotalsindex,23.50
Totalstotalsindex,22.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.23
Pres[hPa]oftheLiftedCondensationLevel,885.97
Meanmixedlayerpotentialtemperature,296.31
Meanmixedlayermixingratio,10.81
1000hPato500hPathickness,5723.00
Precipitablewater[mm]forentiresounding,21.12
