Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130828/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.47
Liftedindex,8.70
LIFTcomputedusingvirtualtemperature,8.49
SWEATindex,179.70
Kindex,-10.70
Crosstotalsindex,7.50
Verticaltotalsindex,23.50
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.02
Pres[hPa]oftheLiftedCondensationLevel,862.53
Meanmixedlayerpotentialtemperature,292.12
Meanmixedlayermixingratio,7.28
1000hPato500hPathickness,5602.00
Precipitablewater[mm]forentiresounding,14.33
