Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120913/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.59
Liftedindex,7.69
LIFTcomputedusingvirtualtemperature,7.42
SWEATindex,50.80
Kindex,-13.10
Crosstotalsindex,10.50
Verticaltotalsindex,20.50
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,4.44
CAPEusingvirtualtemperature,16.43
ConvectiveInhibition,-99.07
CINSusingvirtualtemperature,-74.10
EquilibrumLevel,731.92
EquilibrumLevelusingvirtualtemperature,726.55
LevelofFreeConvection,789.46
LFCTusingvirtualtemperature,799.17
BulkRichardsonNumber,0.14
BulkRichardsonNumberusingCAPV,0.50
Temp[K]oftheLiftedCondensationLevel,284.28
Pres[hPa]oftheLiftedCondensationLevel,916.63
Meanmixedlayerpotentialtemperature,291.45
Meanmixedlayermixingratio,9.17
1000hPato500hPathickness,5630.00
Precipitablewater[mm]forentiresounding,17.98
