PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1021.0,5,15.8,13.9,88,9.87,200,6,287.2,314.9,288.9
1009.0,104,14.6,12.9,90,9.34,186,6,287.0,313.2,288.6
1001.0,171,15.4,12.9,85,9.42,176,6,288.5,315.1,290.1
1000.0,179,15.4,12.9,85,9.43,175,6,288.6,315.2,290.2
943.0,675,12.5,10.9,90,8.74,115,8,290.5,315.4,292.0
941.0,693,12.4,10.8,90,8.71,113,8,290.6,315.4,292.1
925.0,837,11.6,9.7,88,8.23,95,9,291.2,314.8,292.6
908.0,992,10.4,8.8,90,7.88,80,10,291.5,314.1,292.9
886.0,1196,9.0,5.6,79,6.48,60,10,292.1,310.9,293.2
860.0,1442,7.5,6.3,92,6.99,35,11,293.0,313.3,294.2
859.0,1452,7.4,6.3,93,7.02,34,11,293.0,313.4,294.2
853.0,1510,7.4,7.1,98,7.47,28,11,293.6,315.3,294.9
850.0,1539,7.4,7.1,98,7.50,25,11,293.9,315.7,295.2
815.0,1883,5.6,4.8,94,6.65,355,11,295.6,315.2,296.8
794.0,2097,4.5,3.4,92,6.17,350,10,296.6,314.9,297.7
769.0,2358,3.2,1.6,89,5.62,308,7,297.9,314.7,298.9
738.0,2690,1.2,-0.1,91,5.17,255,3,299.3,314.9,300.2
700.0,3115,-1.3,-2.3,93,4.64,270,7,301.0,315.2,301.9
686.0,3276,-1.9,-2.9,93,4.53,285,10,302.0,316.0,302.9
662.0,3559,-3.1,-3.9,94,4.35,285,19,303.8,317.4,304.6
632.0,3924,-4.8,-6.9,85,3.61,285,31,305.9,317.3,306.6
595.0,4398,-7.1,-10.9,74,2.81,296,28,308.6,317.7,309.1
582.0,4570,-8.7,-12.0,77,2.63,300,27,308.7,317.2,309.2
555.0,4937,-10.9,-24.9,31,0.92,308,25,310.3,313.5,310.5
547.0,5048,-11.9,-21.9,43,1.22,310,24,310.4,314.6,310.6
542.0,5119,-12.3,-15.6,76,2.11,312,24,310.7,317.7,311.1
533.0,5246,-13.3,-15.4,84,2.17,315,23,311.0,318.2,311.4
525.0,5361,-14.3,-15.3,92,2.23,319,25,311.2,318.6,311.6
513.0,5536,-15.4,-16.4,92,2.08,325,29,311.9,318.8,312.3
502.0,5700,-16.5,-17.4,93,1.95,321,30,312.5,319.1,312.9
500.0,5730,-16.5,-18.0,88,1.87,320,30,312.9,319.1,313.2
497.0,5775,-16.0,-20.2,70,1.55,320,29,314.0,319.3,314.3
494.0,5821,-15.5,-22.5,55,1.28,315,29,315.2,319.6,315.4
485.0,5960,-15.7,-27.5,36,0.83,300,28,316.5,319.5,316.7
479.0,6054,-15.9,-30.9,26,0.61,289,32,317.5,319.7,317.6
474.0,6133,-14.9,-42.4,8,0.19,280,36,319.6,320.4,319.7
473.0,6149,-14.7,-44.7,6,0.15,280,37,320.1,320.7,320.1
464.0,6295,-13.9,-55.9,2,0.04,275,42,322.9,323.0,322.9
433.0,6817,-17.3,-58.5,1,0.03,260,62,325.0,325.1,325.0
426.0,6940,-18.1,-59.1,1,0.03,261,64,325.5,325.6,325.5
414.0,7153,-18.1,-60.1,1,0.03,263,68,328.1,328.3,328.1
400.0,7410,-19.5,-63.5,1,0.02,265,73,329.6,329.6,329.6
370.0,7983,-22.4,-48.3,8,0.13,265,96,333.1,333.7,333.2
367.0,8043,-22.7,-46.7,9,0.16,265,96,333.5,334.2,333.5
328.0,8857,-27.3,-58.3,4,0.04,262,101,338.1,338.3,338.1
300.0,9490,-32.5,-58.5,6,0.05,260,105,339.4,339.7,339.5
250.0,10760,-41.5,-66.5,5,0.02,260,114,344.2,344.3,344.2
243.0,10952,-43.1,-66.1,6,0.02,260,114,344.6,344.7,344.6
221.0,11586,-46.5,-73.5,3,0.01,260,115,348.9,348.9,348.9
