Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.18
Liftedindex,-2.61
LIFTcomputedusingvirtualtemperature,-3.35
SWEATindex,229.98
Kindex,15.50
Crosstotalsindex,20.50
Verticaltotalsindex,28.50
Totalstotalsindex,49.00
ConvectiveAvailablePotentialEnergy,536.49
CAPEusingvirtualtemperature,639.28
ConvectiveInhibition,-338.09
CINSusingvirtualtemperature,-222.85
EquilibrumLevel,222.08
EquilibrumLevelusingvirtualtemperature,221.79
LevelofFreeConvection,593.90
LFCTusingvirtualtemperature,639.75
BulkRichardsonNumber,6.78
BulkRichardsonNumberusingCAPV,8.08
Temp[K]oftheLiftedCondensationLevel,289.91
Pres[hPa]oftheLiftedCondensationLevel,874.39
Meanmixedlayerpotentialtemperature,301.26
Meanmixedlayermixingratio,13.95
1000hPato500hPathickness,5770.00
Precipitablewater[mm]forentiresounding,32.26
