Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.22
Liftedindex,3.15
LIFTcomputedusingvirtualtemperature,3.07
SWEATindex,63.78
Kindex,3.10
Crosstotalsindex,9.70
Verticaltotalsindex,21.70
Totalstotalsindex,31.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.99
Pres[hPa]oftheLiftedCondensationLevel,882.89
Meanmixedlayerpotentialtemperature,298.44
Meanmixedlayermixingratio,12.24
1000hPato500hPathickness,5741.00
Precipitablewater[mm]forentiresounding,35.54
