Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131223/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.02
Liftedindex,8.63
LIFTcomputedusingvirtualtemperature,8.16
SWEATindex,77.79
Kindex,-10.70
Crosstotalsindex,6.90
Verticaltotalsindex,18.90
Totalstotalsindex,25.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.42
Pres[hPa]oftheLiftedCondensationLevel,886.02
Meanmixedlayerpotentialtemperature,296.51
Meanmixedlayermixingratio,10.94
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,20.90
