Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130315/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.02
Liftedindex,2.30
LIFTcomputedusingvirtualtemperature,1.95
SWEATindex,49.39
Kindex,-19.70
Crosstotalsindex,10.10
Verticaltotalsindex,23.10
Totalstotalsindex,33.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.42
ConvectiveInhibition,-21.77
CINSusingvirtualtemperature,-8.68
EquilibrumLevel,854.95
EquilibrumLevelusingvirtualtemperature,853.33
LevelofFreeConvection,855.41
LFCTusingvirtualtemperature,865.34
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.39
Temp[K]oftheLiftedCondensationLevel,286.38
Pres[hPa]oftheLiftedCondensationLevel,886.08
Meanmixedlayerpotentialtemperature,296.46
Meanmixedlayermixingratio,10.91
1000hPato500hPathickness,5696.00
Precipitablewater[mm]forentiresounding,18.11
