Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131226/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.75
Liftedindex,5.62
LIFTcomputedusingvirtualtemperature,5.12
SWEATindex,78.18
Kindex,-14.50
Crosstotalsindex,7.90
Verticaltotalsindex,21.90
Totalstotalsindex,29.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.23
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-154.30
EquilibrumLevelusingvirtualtemperature,703.36
LFCTusingvirtualtemperature,719.62
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,287.70
Pres[hPa]oftheLiftedCondensationLevel,883.30
Meanmixedlayerpotentialtemperature,298.10
Meanmixedlayermixingratio,11.95
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,21.78
