Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140922/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.19
Liftedindex,2.19
LIFTcomputedusingvirtualtemperature,2.15
SWEATindex,76.80
Kindex,-11.30
Crosstotalsindex,19.70
Verticaltotalsindex,23.30
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,57.87
CAPEusingvirtualtemperature,89.15
ConvectiveInhibition,-2.97
CINSusingvirtualtemperature,-1.02
EquilibrumLevel,732.68
EquilibrumLevelusingvirtualtemperature,715.34
LevelofFreeConvection,889.66
LFCTusingvirtualtemperature,899.64
BulkRichardsonNumber,8.85
BulkRichardsonNumberusingCAPV,13.63
Temp[K]oftheLiftedCondensationLevel,282.99
Pres[hPa]oftheLiftedCondensationLevel,911.52
Meanmixedlayerpotentialtemperature,290.59
Meanmixedlayermixingratio,8.44
1000hPato500hPathickness,5537.00
Precipitablewater[mm]forentiresounding,20.79
