Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.79
Liftedindex,4.03
LIFTcomputedusingvirtualtemperature,3.75
SWEATindex,71.80
Kindex,9.10
Crosstotalsindex,12.70
Verticaltotalsindex,21.70
Totalstotalsindex,34.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.23
Pres[hPa]oftheLiftedCondensationLevel,907.17
Meanmixedlayerpotentialtemperature,295.35
Meanmixedlayermixingratio,11.28
1000hPato500hPathickness,5707.00
Precipitablewater[mm]forentiresounding,24.45
