Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131028/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.72
Liftedindex,2.46
LIFTcomputedusingvirtualtemperature,2.37
SWEATindex,143.00
Kindex,11.40
Crosstotalsindex,19.60
Verticaltotalsindex,22.90
Totalstotalsindex,42.50
ConvectiveAvailablePotentialEnergy,6.94
CAPEusingvirtualtemperature,12.79
ConvectiveInhibition,-23.43
CINSusingvirtualtemperature,-12.91
EquilibrumLevel,748.71
EquilibrumLevelusingvirtualtemperature,747.15
LevelofFreeConvection,794.87
LFCTusingvirtualtemperature,828.83
BulkRichardsonNumber,0.12
BulkRichardsonNumberusingCAPV,0.22
Temp[K]oftheLiftedCondensationLevel,284.48
Pres[hPa]oftheLiftedCondensationLevel,890.76
Meanmixedlayerpotentialtemperature,294.05
Meanmixedlayermixingratio,9.56
1000hPato500hPathickness,5610.00
Precipitablewater[mm]forentiresounding,29.13
