Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101213/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.31
Liftedindex,1.02
LIFTcomputedusingvirtualtemperature,0.36
SWEATindex,175.19
Kindex,-9.70
Crosstotalsindex,18.90
Verticaltotalsindex,21.70
Totalstotalsindex,40.60
ConvectiveAvailablePotentialEnergy,86.52
CAPEusingvirtualtemperature,136.25
ConvectiveInhibition,-7.51
CINSusingvirtualtemperature,-1.79
EquilibrumLevel,371.22
EquilibrumLevelusingvirtualtemperature,370.79
LevelofFreeConvection,834.16
LFCTusingvirtualtemperature,920.00
BulkRichardsonNumber,49.82
BulkRichardsonNumberusingCAPV,78.46
Temp[K]oftheLiftedCondensationLevel,290.30
Pres[hPa]oftheLiftedCondensationLevel,920.98
Meanmixedlayerpotentialtemperature,297.22
Meanmixedlayermixingratio,13.58
1000hPato500hPathickness,5714.00
Precipitablewater[mm]forentiresounding,28.16
