PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1024.0,5,20.4,8.4,46,6.80,85,7,291.6,311.3,292.8
1017.0,63,18.8,8.8,52,7.03,92,8,290.6,310.8,291.8
1000.0,204,17.4,8.4,55,6.96,110,9,290.6,310.6,291.8
973.0,435,15.2,7.8,62,6.88,135,10,290.6,310.4,291.8
925.0,863,11.0,6.8,75,6.74,130,7,290.6,310.0,291.7
907.0,1026,9.5,6.2,80,6.61,115,10,290.7,309.8,291.8
891.0,1174,8.2,5.7,84,6.48,133,14,290.8,309.5,291.9
889.0,1192,8.1,5.6,84,6.44,135,14,290.8,309.5,292.0
850.0,1561,5.4,3.2,86,5.70,100,16,291.8,308.4,292.8
843.0,1628,4.9,2.8,86,5.59,90,14,291.9,308.3,292.9
831.0,1745,4.0,2.1,88,5.40,100,16,292.2,308.0,293.1
812.0,1933,2.5,1.0,90,5.10,95,20,292.6,307.6,293.5
803.0,2023,1.8,0.5,91,4.97,95,16,292.7,307.4,293.6
798.0,2073,1.5,-0.1,89,4.78,95,14,292.9,307.1,293.8
788.0,2175,0.8,-1.3,86,4.43,118,15,293.2,306.4,294.0
785.0,2206,1.1,-3.9,69,3.66,125,15,293.9,304.9,294.6
775.0,2309,2.2,-12.8,32,1.85,126,13,296.1,302.0,296.5
715.0,2956,0.2,-25.9,12,0.65,135,3,300.9,303.1,301.0
700.0,3126,-0.3,-29.3,9,0.49,195,5,302.1,303.8,302.2
693.0,3206,-0.3,-29.3,9,0.49,199,6,303.0,304.7,303.1
664.0,3547,-3.1,-31.1,9,0.43,218,9,303.6,305.1,303.6
654.0,3666,-3.3,-35.0,7,0.30,225,10,304.6,305.7,304.7
621.0,4075,-4.1,-48.1,2,0.08,205,10,308.3,308.6,308.3
558.0,4900,-11.1,-46.2,4,0.11,165,10,309.6,310.1,309.6
552.0,4984,-11.8,-46.0,4,0.11,175,10,309.8,310.2,309.8
518.0,5474,-15.9,-44.9,6,0.14,179,12,310.4,311.0,310.5
507.0,5635,-16.8,-48.2,5,0.10,180,12,311.3,311.7,311.3
500.0,5740,-17.3,-50.3,4,0.08,195,11,311.9,312.2,311.9
493.0,5845,-18.1,-52.2,3,0.06,205,11,312.2,312.4,312.2
478.0,6076,-19.9,-56.5,2,0.04,190,13,312.8,312.9,312.8
476.0,6107,-20.1,-57.1,2,0.04,192,13,312.8,313.0,312.8
457.0,6403,-22.6,-56.3,3,0.04,210,13,313.4,313.6,313.4
400.0,7370,-30.7,-53.7,9,0.06,210,18,315.0,315.3,315.0
384.0,7657,-33.2,-55.2,9,0.06,205,18,315.4,315.6,315.4
369.0,7938,-35.7,-56.7,10,0.05,214,19,315.7,315.9,315.7
351.0,8281,-38.2,-59.5,9,0.04,225,20,316.9,317.0,316.9
317.0,8979,-43.3,-65.3,7,0.02,215,23,319.1,319.2,319.2
316.0,9000,-43.3,-65.3,7,0.02,215,23,319.4,319.5,319.4
309.0,9151,-43.6,-65.6,7,0.02,200,20,321.1,321.1,321.1
302.0,9305,-43.9,-65.9,7,0.02,200,18,322.8,322.8,322.8
300.0,9350,-44.3,-65.3,8,0.02,200,17,322.8,322.9,322.8
270.0,10045,-48.8,-67.4,10,0.02,225,17,326.2,326.2,326.2
263.0,10218,-49.9,-67.9,10,0.02,215,23,327.0,327.1,327.0
254.0,10446,-48.2,-73.8,4,0.01,200,28,332.7,332.7,332.7
250.0,10550,-47.5,-76.5,2,0.00,200,28,335.3,335.3,335.3
241.0,10794,-46.2,-79.3,1,0.00,225,28,340.8,340.8,340.8
239.0,10849,-45.9,-79.9,1,0.00,225,29,342.1,342.1,342.1
200.0,12030,-48.5,-82.5,1,0.00,225,40,355.8,355.8,355.8
189.0,12396,-49.8,-83.4,1,0.00,220,49,359.4,359.5,359.4
182.0,12640,-50.7,-84.1,1,0.00,215,40,361.9,361.9,361.9
174.0,12930,-51.8,-84.8,1,0.00,240,43,364.8,364.8,364.8
156.0,13636,-54.4,-86.7,1,0.00,220,44,372.0,372.0,372.0
150.0,13890,-55.3,-87.3,1,0.00,230,37,374.6,374.6,374.6
149.0,13932,-55.4,-87.3,1,0.00,235,37,375.1,375.1,375.1
144.0,14146,-56.0,-87.5,1,0.00,245,41,377.7,377.7,377.7
133.0,14644,-57.5,-87.8,1,0.00,235,54,383.8,383.8,383.8
129.0,14835,-58.0,-87.9,1,0.00,220,46,386.1,386.2,386.1
116.0,15500,-60.0,-88.3,1,0.00,225,35,394.5,394.5,394.5
107.0,16006,-61.5,-88.6,2,0.00,240,39,400.9,400.9,400.9
100.0,16430,-62.7,-88.8,2,0.00,225,37,406.3,406.3,406.3
93.8,16822,-64.5,-89.1,2,0.00,230,38,410.3,410.3,410.3
92.0,16939,-64.8,-89.2,2,0.00,225,40,412.1,412.1,412.1
88.0,17209,-65.3,-89.3,2,0.00,210,25,416.1,416.2,416.1
85.0,17419,-65.8,-89.5,2,0.00,240,18,419.4,419.4,419.4
84.0,17491,-65.9,-89.5,2,0.00,250,18,420.5,420.5,420.5
83.0,17564,-66.1,-89.6,2,0.00,246,20,421.6,421.6,421.6
79.0,17864,-65.3,-89.8,2,0.00,230,27,429.2,429.2,429.2
70.0,18600,-63.5,-90.2,2,0.00,195,19,448.2,448.2,448.2
66.0,18963,-63.0,-90.4,1,0.00,180,21,457.0,457.0,457.0
64.3,19124,-62.7,-90.5,1,0.00,172,12,461.0,461.0,461.0
64.0,19153,-62.4,-90.5,1,0.00,170,10,462.3,462.3,462.3
62.0,19350,-60.1,-90.7,1,0.00,130,5,471.4,471.4,471.4
61.6,19390,-59.7,-90.7,1,0.00,133,6,473.3,473.3,473.3
57.0,19874,-60.6,,,,175,14,481.9,,481.9
55.0,20096,-61.0,,,,155,22,485.9,,485.9
50.0,20690,-62.1,,,,85,15,496.7,,496.7
49.0,20815,-62.0,,,,75,13,499.8,,499.8
48.0,20942,-61.9,,,,85,10,503.0,,503.0
47.0,21073,-61.8,,,,145,10,506.3,,506.3
46.0,21206,-61.7,,,,,,509.7,,509.7
