Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140814/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.40
Liftedindex,6.37
LIFTcomputedusingvirtualtemperature,6.24
SWEATindex,99.42
Kindex,21.30
Crosstotalsindex,19.30
Verticaltotalsindex,21.90
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.88
Pres[hPa]oftheLiftedCondensationLevel,919.53
Meanmixedlayerpotentialtemperature,287.71
Meanmixedlayermixingratio,7.24
1000hPato500hPathickness,5496.00
Precipitablewater[mm]forentiresounding,21.70
