Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110309/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.74
Liftedindex,5.65
LIFTcomputedusingvirtualtemperature,5.22
SWEATindex,112.20
Kindex,-24.10
Crosstotalsindex,13.70
Verticaltotalsindex,18.30
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,30.91
CAPEusingvirtualtemperature,47.96
ConvectiveInhibition,-7.76
CINSusingvirtualtemperature,-2.42
EquilibrumLevel,764.11
EquilibrumLevelusingvirtualtemperature,759.80
LevelofFreeConvection,851.07
LFCTusingvirtualtemperature,869.33
BulkRichardsonNumber,29.32
BulkRichardsonNumberusingCAPV,45.49
Temp[K]oftheLiftedCondensationLevel,286.08
Pres[hPa]oftheLiftedCondensationLevel,886.97
Meanmixedlayerpotentialtemperature,296.06
Meanmixedlayermixingratio,10.68
1000hPato500hPathickness,5707.00
Precipitablewater[mm]forentiresounding,26.70
