Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.91
Liftedindex,1.56
LIFTcomputedusingvirtualtemperature,1.36
SWEATindex,206.38
Kindex,23.90
Crosstotalsindex,20.30
Verticaltotalsindex,20.70
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,3.64
CAPEusingvirtualtemperature,6.91
ConvectiveInhibition,-4.81
CINSusingvirtualtemperature,-1.17
EquilibrumLevel,851.01
EquilibrumLevelusingvirtualtemperature,676.62
LevelofFreeConvection,897.14
LFCTusingvirtualtemperature,908.03
BulkRichardsonNumber,0.53
BulkRichardsonNumberusingCAPV,1.01
Temp[K]oftheLiftedCondensationLevel,290.94
Pres[hPa]oftheLiftedCondensationLevel,926.58
Meanmixedlayerpotentialtemperature,297.36
Meanmixedlayermixingratio,14.04
1000hPato500hPathickness,5735.00
Precipitablewater[mm]forentiresounding,38.42
