Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.39
Liftedindex,-0.93
LIFTcomputedusingvirtualtemperature,-1.53
SWEATindex,178.21
Kindex,29.70
Crosstotalsindex,20.10
Verticaltotalsindex,26.10
Totalstotalsindex,46.20
ConvectiveAvailablePotentialEnergy,251.92
CAPEusingvirtualtemperature,332.87
ConvectiveInhibition,-133.75
CINSusingvirtualtemperature,-7.13
EquilibrumLevel,272.04
EquilibrumLevelusingvirtualtemperature,271.66
LevelofFreeConvection,693.73
LFCTusingvirtualtemperature,882.58
BulkRichardsonNumber,23.36
BulkRichardsonNumberusingCAPV,30.86
Temp[K]oftheLiftedCondensationLevel,290.77
Pres[hPa]oftheLiftedCondensationLevel,920.86
Meanmixedlayerpotentialtemperature,297.71
Meanmixedlayermixingratio,13.98
1000hPato500hPathickness,5729.00
Precipitablewater[mm]forentiresounding,37.85
