Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100119/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.27
Liftedindex,6.70
LIFTcomputedusingvirtualtemperature,6.38
SWEATindex,64.01
Kindex,-19.50
Crosstotalsindex,3.50
Verticaltotalsindex,19.50
Totalstotalsindex,23.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.68
Pres[hPa]oftheLiftedCondensationLevel,841.83
Meanmixedlayerpotentialtemperature,298.00
Meanmixedlayermixingratio,9.61
1000hPato500hPathickness,5728.00
Precipitablewater[mm]forentiresounding,16.13
