Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.98
Liftedindex,4.36
LIFTcomputedusingvirtualtemperature,4.43
SWEATindex,278.49
Kindex,28.70
Crosstotalsindex,17.80
Verticaltotalsindex,22.10
Totalstotalsindex,39.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.64
Pres[hPa]oftheLiftedCondensationLevel,868.11
Meanmixedlayerpotentialtemperature,296.39
Meanmixedlayermixingratio,9.94
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,40.32
