Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111106/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.08
Liftedindex,5.72
LIFTcomputedusingvirtualtemperature,5.46
SWEATindex,113.38
Kindex,-3.90
Crosstotalsindex,18.90
Verticaltotalsindex,19.90
Totalstotalsindex,38.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-18.31
EquilibrumLevelusingvirtualtemperature,851.96
LFCTusingvirtualtemperature,853.03
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.70
Pres[hPa]oftheLiftedCondensationLevel,885.49
Meanmixedlayerpotentialtemperature,293.74
Meanmixedlayermixingratio,9.12
1000hPato500hPathickness,5661.00
Precipitablewater[mm]forentiresounding,19.60
