Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110127/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.46
Liftedindex,4.01
LIFTcomputedusingvirtualtemperature,3.78
SWEATindex,74.01
Kindex,-11.70
Crosstotalsindex,-22.90
Verticaltotalsindex,26.10
Totalstotalsindex,3.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,289.45
Pres[hPa]oftheLiftedCondensationLevel,909.42
Meanmixedlayerpotentialtemperature,297.43
Meanmixedlayermixingratio,13.01
1000hPato500hPathickness,5792.00
Precipitablewater[mm]forentiresounding,34.50
