Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110503/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.27
Liftedindex,-2.99
LIFTcomputedusingvirtualtemperature,-3.20
SWEATindex,192.95
Kindex,29.10
Crosstotalsindex,23.70
Verticaltotalsindex,27.90
Totalstotalsindex,51.60
ConvectiveAvailablePotentialEnergy,560.78
CAPEusingvirtualtemperature,638.27
ConvectiveInhibition,-54.91
CINSusingvirtualtemperature,-34.01
EquilibrumLevel,340.80
EquilibrumLevelusingvirtualtemperature,339.90
LevelofFreeConvection,810.95
LFCTusingvirtualtemperature,827.87
BulkRichardsonNumber,82.71
BulkRichardsonNumberusingCAPV,94.14
Temp[K]oftheLiftedCondensationLevel,287.87
Pres[hPa]oftheLiftedCondensationLevel,938.99
Meanmixedlayerpotentialtemperature,293.11
Meanmixedlayermixingratio,11.35
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,28.39
