Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120330/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.88
Liftedindex,2.23
LIFTcomputedusingvirtualtemperature,1.77
SWEATindex,148.19
Kindex,21.40
Crosstotalsindex,18.20
Verticaltotalsindex,22.30
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,68.15
CAPEusingvirtualtemperature,112.63
ConvectiveInhibition,-63.14
CINSusingvirtualtemperature,-24.27
EquilibrumLevel,538.64
EquilibrumLevelusingvirtualtemperature,536.23
LevelofFreeConvection,645.67
LFCTusingvirtualtemperature,755.55
BulkRichardsonNumber,4.27
BulkRichardsonNumberusingCAPV,7.06
Temp[K]oftheLiftedCondensationLevel,287.43
Pres[hPa]oftheLiftedCondensationLevel,911.87
Meanmixedlayerpotentialtemperature,295.12
Meanmixedlayermixingratio,11.36
1000hPato500hPathickness,5638.00
Precipitablewater[mm]forentiresounding,28.95
