Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-3.51
Liftedindex,-5.55
LIFTcomputedusingvirtualtemperature,-6.07
SWEATindex,290.00
Kindex,34.70
Crosstotalsindex,25.30
Verticaltotalsindex,26.70
Totalstotalsindex,52.00
ConvectiveAvailablePotentialEnergy,1034.78
CAPEusingvirtualtemperature,1177.64
ConvectiveInhibition,-0.16
CINSusingvirtualtemperature,-0.01
EquilibrumLevel,231.65
EquilibrumLevelusingvirtualtemperature,231.45
LevelofFreeConvection,949.92
LFCTusingvirtualtemperature,957.22
BulkRichardsonNumber,11.17
BulkRichardsonNumberusingCAPV,12.71
Temp[K]oftheLiftedCondensationLevel,293.55
Pres[hPa]oftheLiftedCondensationLevel,963.58
Meanmixedlayerpotentialtemperature,296.69
Meanmixedlayermixingratio,15.94
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,46.97
