Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.99
Liftedindex,-4.62
LIFTcomputedusingvirtualtemperature,-4.93
SWEATindex,260.21
Kindex,23.70
Crosstotalsindex,25.30
Verticaltotalsindex,26.10
Totalstotalsindex,51.40
ConvectiveAvailablePotentialEnergy,590.44
CAPEusingvirtualtemperature,671.09
ConvectiveInhibition,-16.18
CINSusingvirtualtemperature,-14.02
EquilibrumLevel,247.99
EquilibrumLevelusingvirtualtemperature,247.75
LevelofFreeConvection,881.47
LFCTusingvirtualtemperature,888.05
BulkRichardsonNumber,10.88
BulkRichardsonNumberusingCAPV,12.36
Temp[K]oftheLiftedCondensationLevel,291.74
Pres[hPa]oftheLiftedCondensationLevel,937.62
Meanmixedlayerpotentialtemperature,297.17
Meanmixedlayermixingratio,14.60
1000hPato500hPathickness,5731.00
Precipitablewater[mm]forentiresounding,40.39
