Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120227/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.67
Liftedindex,1.72
LIFTcomputedusingvirtualtemperature,1.12
SWEATindex,180.40
Kindex,-0.70
Crosstotalsindex,18.30
Verticaltotalsindex,20.10
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,7.48
CAPEusingvirtualtemperature,22.20
ConvectiveInhibition,-14.24
CINSusingvirtualtemperature,-4.09
EquilibrumLevel,820.37
EquilibrumLevelusingvirtualtemperature,795.55
LevelofFreeConvection,871.86
LFCTusingvirtualtemperature,887.90
BulkRichardsonNumber,7.84
BulkRichardsonNumberusingCAPV,23.27
Temp[K]oftheLiftedCondensationLevel,289.45
Pres[hPa]oftheLiftedCondensationLevel,908.04
Meanmixedlayerpotentialtemperature,297.55
Meanmixedlayermixingratio,13.02
1000hPato500hPathickness,5732.00
Precipitablewater[mm]forentiresounding,26.98
