Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130607/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.26
Liftedindex,10.09
LIFTcomputedusingvirtualtemperature,10.08
SWEATindex,137.58
Kindex,-23.90
Crosstotalsindex,14.70
Verticaltotalsindex,15.30
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,2.45
CAPEusingvirtualtemperature,3.27
ConvectiveInhibition,-42.84
CINSusingvirtualtemperature,-38.53
EquilibrumLevel,835.64
EquilibrumLevelusingvirtualtemperature,835.01
LevelofFreeConvection,861.75
LFCTusingvirtualtemperature,864.55
BulkRichardsonNumber,0.19
BulkRichardsonNumberusingCAPV,0.25
Temp[K]oftheLiftedCondensationLevel,284.25
Pres[hPa]oftheLiftedCondensationLevel,918.65
Meanmixedlayerpotentialtemperature,291.24
Meanmixedlayermixingratio,9.12
1000hPato500hPathickness,5654.00
Precipitablewater[mm]forentiresounding,25.20
