Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110701/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.03
Liftedindex,5.94
LIFTcomputedusingvirtualtemperature,5.80
SWEATindex,88.22
Kindex,-6.00
Crosstotalsindex,19.60
Verticaltotalsindex,22.90
Totalstotalsindex,42.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.40
Pres[hPa]oftheLiftedCondensationLevel,922.19
Meanmixedlayerpotentialtemperature,286.97
Meanmixedlayermixingratio,6.98
1000hPato500hPathickness,5508.00
Precipitablewater[mm]forentiresounding,15.75
