Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110928/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.21
Liftedindex,7.24
LIFTcomputedusingvirtualtemperature,7.21
SWEATindex,89.41
Kindex,1.50
Crosstotalsindex,17.30
Verticaltotalsindex,23.30
Totalstotalsindex,40.60
ConvectiveAvailablePotentialEnergy,0.21
CAPEusingvirtualtemperature,0.62
ConvectiveInhibition,-5.54
CINSusingvirtualtemperature,-3.72
EquilibrumLevel,868.76
EquilibrumLevelusingvirtualtemperature,868.44
LevelofFreeConvection,879.13
LFCTusingvirtualtemperature,881.44
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,281.71
Pres[hPa]oftheLiftedCondensationLevel,895.72
Meanmixedlayerpotentialtemperature,290.73
Meanmixedlayermixingratio,7.87
1000hPato500hPathickness,5618.00
Precipitablewater[mm]forentiresounding,21.27
