Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.95
Liftedindex,-3.09
LIFTcomputedusingvirtualtemperature,-3.75
SWEATindex,127.62
Kindex,26.50
Crosstotalsindex,16.70
Verticaltotalsindex,29.70
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,1384.78
CAPEusingvirtualtemperature,1514.22
ConvectiveInhibition,-224.63
CINSusingvirtualtemperature,-157.07
EquilibrumLevel,222.68
EquilibrumLevelusingvirtualtemperature,222.65
LevelofFreeConvection,708.95
LFCTusingvirtualtemperature,727.21
BulkRichardsonNumber,72.47
BulkRichardsonNumberusingCAPV,79.25
Temp[K]oftheLiftedCondensationLevel,290.32
Pres[hPa]oftheLiftedCondensationLevel,913.57
Meanmixedlayerpotentialtemperature,297.92
Meanmixedlayermixingratio,13.69
1000hPato500hPathickness,5698.00
Precipitablewater[mm]forentiresounding,30.67
