Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.65
Liftedindex,3.79
LIFTcomputedusingvirtualtemperature,3.33
SWEATindex,106.99
Kindex,11.90
Crosstotalsindex,12.90
Verticaltotalsindex,19.90
Totalstotalsindex,32.80
ConvectiveAvailablePotentialEnergy,1.03
CAPEusingvirtualtemperature,36.85
ConvectiveInhibition,-23.02
CINSusingvirtualtemperature,-3.27
EquilibrumLevel,731.47
EquilibrumLevelusingvirtualtemperature,674.73
LevelofFreeConvection,751.05
LFCTusingvirtualtemperature,874.37
BulkRichardsonNumber,0.19
BulkRichardsonNumberusingCAPV,6.89
Temp[K]oftheLiftedCondensationLevel,286.86
Pres[hPa]oftheLiftedCondensationLevel,889.55
Meanmixedlayerpotentialtemperature,296.62
Meanmixedlayermixingratio,11.22
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,24.88
