Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140826/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.40
Liftedindex,1.38
LIFTcomputedusingvirtualtemperature,1.19
SWEATindex,131.60
Kindex,15.50
Crosstotalsindex,23.50
Verticaltotalsindex,27.70
Totalstotalsindex,51.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.67
Pres[hPa]oftheLiftedCondensationLevel,904.49
Meanmixedlayerpotentialtemperature,289.88
Meanmixedlayermixingratio,7.77
1000hPato500hPathickness,5526.00
Precipitablewater[mm]forentiresounding,19.27
