Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110123/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.47
Liftedindex,5.19
LIFTcomputedusingvirtualtemperature,4.93
SWEATindex,128.20
Kindex,-11.50
Crosstotalsindex,16.90
Verticaltotalsindex,20.90
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.98
Pres[hPa]oftheLiftedCondensationLevel,844.70
Meanmixedlayerpotentialtemperature,296.97
Meanmixedlayermixingratio,9.11
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,24.62
