Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120527/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.48
Liftedindex,13.60
LIFTcomputedusingvirtualtemperature,13.50
SWEATindex,59.98
Kindex,-10.10
Crosstotalsindex,12.90
Verticaltotalsindex,18.90
Totalstotalsindex,31.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.50
Pres[hPa]oftheLiftedCondensationLevel,866.46
Meanmixedlayerpotentialtemperature,287.04
Meanmixedlayermixingratio,5.30
1000hPato500hPathickness,5566.00
Precipitablewater[mm]forentiresounding,10.96
