Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160316/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.45
Liftedindex,-3.20
LIFTcomputedusingvirtualtemperature,-3.62
SWEATindex,186.99
Kindex,18.40
Crosstotalsindex,21.60
Verticaltotalsindex,23.90
Totalstotalsindex,45.50
ConvectiveAvailablePotentialEnergy,505.47
CAPEusingvirtualtemperature,652.73
ConvectiveInhibition,-0.32
CINSusingvirtualtemperature,-0.02
EquilibrumLevel,252.26
EquilibrumLevelusingvirtualtemperature,252.08
LevelofFreeConvection,926.60
LFCTusingvirtualtemperature,933.29
BulkRichardsonNumber,29.83
BulkRichardsonNumberusingCAPV,38.51
Temp[K]oftheLiftedCondensationLevel,292.43
Pres[hPa]oftheLiftedCondensationLevel,936.52
Meanmixedlayerpotentialtemperature,297.97
Meanmixedlayermixingratio,15.28
1000hPato500hPathickness,5721.00
Precipitablewater[mm]forentiresounding,43.79
