Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130418/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.48
Liftedindex,-1.98
LIFTcomputedusingvirtualtemperature,-2.31
SWEATindex,169.99
Kindex,26.10
Crosstotalsindex,22.10
Verticaltotalsindex,27.10
Totalstotalsindex,49.20
ConvectiveAvailablePotentialEnergy,261.22
CAPEusingvirtualtemperature,368.87
ConvectiveInhibition,-111.62
CINSusingvirtualtemperature,-86.84
EquilibrumLevel,269.71
EquilibrumLevelusingvirtualtemperature,269.64
LevelofFreeConvection,773.92
LFCTusingvirtualtemperature,786.60
BulkRichardsonNumber,9.47
BulkRichardsonNumberusingCAPV,13.38
Temp[K]oftheLiftedCondensationLevel,288.58
Pres[hPa]oftheLiftedCondensationLevel,935.80
Meanmixedlayerpotentialtemperature,294.12
Meanmixedlayermixingratio,11.94
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,27.86
