Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121005/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.33
Liftedindex,9.90
LIFTcomputedusingvirtualtemperature,9.64
SWEATindex,45.01
Kindex,-11.90
Crosstotalsindex,6.30
Verticaltotalsindex,22.30
Totalstotalsindex,28.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.91
Pres[hPa]oftheLiftedCondensationLevel,874.49
Meanmixedlayerpotentialtemperature,292.93
Meanmixedlayermixingratio,8.27
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,13.57
