Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131011/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.35
Liftedindex,7.81
LIFTcomputedusingvirtualtemperature,7.53
SWEATindex,119.19
Kindex,17.50
Crosstotalsindex,8.90
Verticaltotalsindex,27.90
Totalstotalsindex,36.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.86
Pres[hPa]oftheLiftedCondensationLevel,843.43
Meanmixedlayerpotentialtemperature,295.93
Meanmixedlayermixingratio,8.47
1000hPato500hPathickness,5719.00
Precipitablewater[mm]forentiresounding,20.16
