Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131016/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.84
Liftedindex,1.35
LIFTcomputedusingvirtualtemperature,1.08
SWEATindex,98.98
Kindex,6.60
Crosstotalsindex,21.20
Verticaltotalsindex,24.10
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,8.00
CAPEusingvirtualtemperature,15.16
ConvectiveInhibition,-16.52
CINSusingvirtualtemperature,-10.00
EquilibrumLevel,796.85
EquilibrumLevelusingvirtualtemperature,790.41
LevelofFreeConvection,851.02
LFCTusingvirtualtemperature,860.54
BulkRichardsonNumber,0.47
BulkRichardsonNumberusingCAPV,0.88
Temp[K]oftheLiftedCondensationLevel,283.79
Pres[hPa]oftheLiftedCondensationLevel,895.86
Meanmixedlayerpotentialtemperature,292.85
Meanmixedlayermixingratio,9.07
1000hPato500hPathickness,5577.00
Precipitablewater[mm]forentiresounding,20.56
