Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160224/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.96
Liftedindex,8.41
LIFTcomputedusingvirtualtemperature,7.94
SWEATindex,94.61
Kindex,-4.10
Crosstotalsindex,7.10
Verticaltotalsindex,17.10
Totalstotalsindex,24.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.28
Pres[hPa]oftheLiftedCondensationLevel,876.92
Meanmixedlayerpotentialtemperature,297.24
Meanmixedlayermixingratio,10.95
1000hPato500hPathickness,5756.00
Precipitablewater[mm]forentiresounding,22.13
