Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130521/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.71
Liftedindex,17.30
LIFTcomputedusingvirtualtemperature,17.68
SWEATindex,58.99
Kindex,-36.30
Crosstotalsindex,1.50
Verticaltotalsindex,16.50
Totalstotalsindex,18.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.51
Pres[hPa]oftheLiftedCondensationLevel,820.46
Meanmixedlayerpotentialtemperature,289.44
Meanmixedlayermixingratio,4.83
1000hPato500hPathickness,5596.00
Precipitablewater[mm]forentiresounding,14.58
