Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.48
Liftedindex,-1.28
LIFTcomputedusingvirtualtemperature,-1.68
SWEATindex,217.02
Kindex,35.60
Crosstotalsindex,22.50
Verticaltotalsindex,25.30
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,301.33
CAPEusingvirtualtemperature,356.08
ConvectiveInhibition,-4.65
CINSusingvirtualtemperature,-3.96
EquilibrumLevel,332.39
EquilibrumLevelusingvirtualtemperature,331.27
LevelofFreeConvection,915.85
LFCTusingvirtualtemperature,918.29
BulkRichardsonNumber,3.61
BulkRichardsonNumberusingCAPV,4.26
Temp[K]oftheLiftedCondensationLevel,291.16
Pres[hPa]oftheLiftedCondensationLevel,956.22
Meanmixedlayerpotentialtemperature,294.93
Meanmixedlayermixingratio,13.80
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,44.14
