Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.75
Liftedindex,4.75
LIFTcomputedusingvirtualtemperature,4.52
SWEATindex,129.42
Kindex,-20.70
Crosstotalsindex,18.90
Verticaltotalsindex,21.10
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,14.32
CAPEusingvirtualtemperature,22.31
ConvectiveInhibition,-0.73
CINSusingvirtualtemperature,0.00
EquilibrumLevel,765.51
EquilibrumLevelusingvirtualtemperature,763.58
LevelofFreeConvection,854.24
LFCTusingvirtualtemperature,862.51
BulkRichardsonNumber,0.40
BulkRichardsonNumberusingCAPV,0.62
Temp[K]oftheLiftedCondensationLevel,281.36
Pres[hPa]oftheLiftedCondensationLevel,863.94
Meanmixedlayerpotentialtemperature,293.38
Meanmixedlayermixingratio,7.97
1000hPato500hPathickness,5604.00
Precipitablewater[mm]forentiresounding,19.79
