Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.31
Liftedindex,-2.18
LIFTcomputedusingvirtualtemperature,-2.59
SWEATindex,189.59
Kindex,27.20
Crosstotalsindex,23.40
Verticaltotalsindex,24.90
Totalstotalsindex,48.30
ConvectiveAvailablePotentialEnergy,581.81
CAPEusingvirtualtemperature,696.46
ConvectiveInhibition,-27.52
CINSusingvirtualtemperature,-21.11
EquilibrumLevel,287.25
EquilibrumLevelusingvirtualtemperature,285.66
LevelofFreeConvection,826.12
LFCTusingvirtualtemperature,828.88
BulkRichardsonNumber,70.84
BulkRichardsonNumberusingCAPV,84.80
Temp[K]oftheLiftedCondensationLevel,289.71
Pres[hPa]oftheLiftedCondensationLevel,900.50
Meanmixedlayerpotentialtemperature,298.53
Meanmixedlayermixingratio,13.35
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,36.61
