Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150927/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.88
Liftedindex,-0.24
LIFTcomputedusingvirtualtemperature,-0.42
SWEATindex,102.59
Kindex,25.70
Crosstotalsindex,22.90
Verticaltotalsindex,28.90
Totalstotalsindex,51.80
ConvectiveAvailablePotentialEnergy,32.84
CAPEusingvirtualtemperature,57.40
ConvectiveInhibition,-60.28
CINSusingvirtualtemperature,-48.25
EquilibrumLevel,492.00
EquilibrumLevelusingvirtualtemperature,488.94
LevelofFreeConvection,768.22
LFCTusingvirtualtemperature,773.95
BulkRichardsonNumber,3.15
BulkRichardsonNumberusingCAPV,5.51
Temp[K]oftheLiftedCondensationLevel,280.81
Pres[hPa]oftheLiftedCondensationLevel,897.14
Meanmixedlayerpotentialtemperature,289.67
Meanmixedlayermixingratio,7.39
1000hPato500hPathickness,5483.00
Precipitablewater[mm]forentiresounding,20.89
