Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151028/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.67
Liftedindex,3.77
LIFTcomputedusingvirtualtemperature,3.47
SWEATindex,176.99
Kindex,28.10
Crosstotalsindex,21.50
Verticaltotalsindex,22.30
Totalstotalsindex,43.80
ConvectiveAvailablePotentialEnergy,0.27
CAPEusingvirtualtemperature,1.20
ConvectiveInhibition,-206.70
CINSusingvirtualtemperature,-192.33
EquilibrumLevel,591.32
EquilibrumLevelusingvirtualtemperature,590.84
LevelofFreeConvection,602.31
LFCTusingvirtualtemperature,608.85
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.02
Temp[K]oftheLiftedCondensationLevel,286.91
Pres[hPa]oftheLiftedCondensationLevel,941.48
Meanmixedlayerpotentialtemperature,291.91
Meanmixedlayermixingratio,10.62
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,33.60
